,0,1,2,3,4
0,0.019574666196894762,0.019708140105033193,0.01815095734442691,0.01771748783289489,0.018579758627472444
1,0.017930814780584614,0.016618820469503047,0.017012742369783625,0.017311302140121693,0.017322852361438913
2,0.01629430153897168,0.016933598853861778,0.016144273855507433,0.017512983910912848,0.01618983046521882
3,0.01646811304351321,0.015840589992863516,0.016708117095504696,0.016134139309776866,0.015923984830008762
4,0.016093030942146872,0.01633520539215379,0.017570659588650252,0.018310418923248827,0.01580910605868751
5,0.015551763314466237,0.016215831631096828,0.01606821672650523,0.01638209471377379,0.01583742493671507
6,0.0157797948374711,0.01625552931290887,0.01547940038083803,0.015311632207808581,0.015395711736541407
7,0.01524203190966689,0.0154759597661254,0.019070574728941664,0.01666446123426325,0.015922639606168222
8,0.016296581381445956,0.01581990232642348,0.016790287637620544,0.015921174535432202,0.01601986919695184
9,0.01615740233562332,0.015030378247156419,0.015010524489672005,0.015547972765731,0.014984108037212573
10,0.0155440474205045,0.015842160801863136,0.01499740843625529,0.015264122507682169,0.014857218441191646
11,0.014945981452634028,0.015289212890916254,0.014833373184464638,0.015778654051420374,0.015134628597662667
12,0.015110641366386906,0.016670030640726075,0.014674205765141907,0.015477497536664128,0.014784122922886509
13,0.016478843146364608,0.015090526771800903,0.014939474700915147,0.01636253906743529,0.014648856713336334
14,0.015273463345680175,0.017602749306088527,0.015851314325761177,0.01566737824381479,0.015308317863514543
15,0.015005562037150273,0.015471700599306904,0.01449396121122615,0.01554818896555957,0.015026180173139402
16,0.01657253332461345,0.014926950857769104,0.01469238662054102,0.015686297692799604,0.015168964164762449
17,0.01576947127033872,0.015130592171519477,0.015178918177527442,0.014704654525780514,0.014864103854358043
18,0.014642081769334911,0.015202031912258737,0.01416432847430416,0.014981261792509502,0.014864558102092156
19,0.016026072140405016,0.015336971261598836,0.014080674419232855,0.014831569950251899,0.015434253822733588
20,0.015258021812222815,0.014542462043704425,0.014730307160811078,0.016100800984040275,0.015181223657937505
21,0.014418399602979824,0.01585492083877892,0.015079625672222883,0.014548889299577242,0.01642398670204809
22,0.01511788349989041,0.015244401347461871,0.014237895454732035,0.01592198340275636,0.016673577013523278
23,0.014793755525466632,0.015154285677680662,0.014345530066799918,0.014749205218398885,0.01593316897776242
24,0.014915239473847347,0.015420517712889544,0.014945723924230788,0.014856556317663134,0.01460046163674063
25,0.014486461410112455,0.014647039704389199,0.014276262305478718,0.014287262012594582,0.014969369800314757
26,0.014127529308161782,0.015139757801120549,0.014814526014582462,0.01504348103216346,0.015157944271790704
27,0.014105809161240327,0.014739031099030277,0.014118655304708076,0.01517705532366195,0.014218330095452201
28,0.014567554210555448,0.014181686960217406,0.01490570832110885,0.015322299392570597,0.014700722268111617
29,0.014269351250147343,0.014208409291194988,0.014317847116933749,0.014419646489901825,0.013852868675415598
30,0.01443869365239318,0.01430415900534508,0.013950716117607882,0.015287828945088169,0.014862788023954583
31,0.014503720305079461,0.014214449111030125,0.014531779683365175,0.014241059897033241,0.014137679792441637
32,0.014459609356361761,0.013727342218591695,0.014092214552385678,0.014651136844991669,0.014367512229630279
33,0.014209803638730653,0.015788825071296576,0.014548654748914452,0.013800295174216583,0.013981264116503016
34,0.014206774611878204,0.01420482883201183,0.014105511018262667,0.013997141067363578,0.014039971909094095
35,0.013901564975533357,0.014258825559257825,0.013943392715121686,0.014221632422620327,0.013666008537897713
36,0.014083809609691697,0.013980883172871009,0.013823768143533307,0.01415479595573819,0.014613802515139452
37,0.014614450246013645,0.014394217637998757,0.013786504857130769,0.013865979068111588,0.01490811803546833
38,0.014079562881381732,0.014397296174133895,0.014206420713863303,0.014254861172661426,0.01387718758948742
39,0.014063486670609714,0.0146631673425707,0.014230076629609064,0.014085703922601335,0.013338317961863768
40,0.013569799911511844,0.014632340865667212,0.0129546226120961,0.014022074254758439,0.013729738293029384
41,0.013802362296183791,0.0148879453418176,0.013461475353923865,0.01392838854527959,0.01434923869247165
42,0.013415360710039412,0.014764484052060252,0.013984388815617263,0.013934205635775914,0.013371019449077719
43,0.015706741640975765,0.013960938870573217,0.01321957070163026,0.014047612192184977,0.014085410519659586
44,0.013312207481010516,0.014416524275782291,0.013647980863497564,0.014616928883289072,0.013212390527720289
45,0.014574048282307036,0.01340792180462199,0.013523742058021097,0.015071092613116208,0.016389112412797842
46,0.013677173464845324,0.013652430590877292,0.013396862694442334,0.015207037905079905,0.013302552773748722
47,0.014113374107198167,0.013825232334913276,0.014276664417010988,0.017595634250345167,0.013148819351842159
48,0.014123448216657848,0.014247947396584103,0.01382400446672757,0.013061311198676028,0.013866055679137165
49,0.013999907262282896,0.015139330073422578,0.01352282955611219,0.013586059708474756,0.013223034970904515
50,0.012966693576354457,0.014727621832484045,0.014090819412494208,0.014197806647388693,0.013137190446061585
51,0.013572761488296637,0.01434504619617283,0.013506438153436995,0.013554796059892422,0.013403133050551946
52,0.012897749263304533,0.014179480660522036,0.014261030808008278,0.01332719617997062,0.013549073302660072
53,0.014467716020591838,0.013962156259756428,0.014353684939766452,0.015061038834751798,0.01345967806398672
54,0.01454204226495396,0.01437116657897955,0.013463624219326965,0.013118888652299045,0.013350312321551552
55,0.013738140593639274,0.013739023437394849,0.01395215759973258,0.014059263302261722,0.013444894424547497
56,0.014826655563757047,0.014183480993224265,0.013050937373487153,0.013368953662774352,0.01439688580806853
57,0.013868466611251814,0.014593442360721099,0.013517248826693367,0.013254724337904254,0.013549899195436
58,0.012620307160052913,0.014399205839676663,0.01575995443058226,0.013090509823087607,0.014335372967122404
59,0.015244163179289257,0.013246103283786746,0.013132044778919065,0.013514363380386038,0.013445176911702484
