,0,1,2,3,4
0,0.02092566362777496,0.020639023928177007,0.020303203617249493,0.0240771398484341,0.020580516951834004
1,0.018122885995420692,0.017644804576125318,0.017058042331216734,0.020202669852422642,0.017803181104082407
2,0.01735620602176788,0.017454220602077478,0.017114702945422045,0.016738484741941423,0.016415757981989798
3,0.017734166135692352,0.016329405049406328,0.018396980212491754,0.016372014056142376,0.016080230897096405
4,0.016378551863189667,0.015929818606117755,0.01917983049234512,0.018230941503697834,0.015460932722411398
5,0.015707198386879097,0.015835044985891306,0.015719992066872586,0.015873735936265114,0.01738360264541409
6,0.01697196411278826,0.015661266453712682,0.016708833871026493,0.016085689575305106,0.015565188677672809
7,0.015987450397739234,0.015763746162816603,0.01556261421401916,0.0188064281161622,0.0157666103608741
8,0.015702954678062514,0.01697217589149651,0.016335378212547113,0.01553593664326009,0.014628978560043613
9,0.017711905190492483,0.014776026861141415,0.01589709442467682,0.016317892707119343,0.014909345439228894
10,0.016386941350168358,0.015305060799854853,0.015450736575160433,0.014745419057354131,0.015442123053295956
11,0.016036242314392206,0.015717499898869017,0.015639760079225063,0.016938155382343764,0.015763020569515736
12,0.015321252288977254,0.0149278379679031,0.015161510323079934,0.015317990850650668,0.01554493722733359
13,0.01642936393899426,0.01522174678225912,0.015335419399690266,0.017279273314366708,0.014790495341709856
14,0.015399285568153835,0.017019293974362155,0.015525678216929397,0.01592981951961936,0.014715578762736145
15,0.01578939741126041,0.015463256854758781,0.015225007810205518,0.017603974409483133,0.014764084877573908
16,0.01550772547697446,0.014740591451574069,0.015718621053057758,0.015301070284876872,0.015776668315187186
17,0.015315263190796829,0.014631360252288382,0.01585515029135833,0.014630690891217234,0.014564173950729968
18,0.015261894863668378,0.014678336465533372,0.015645319422323452,0.0169363253569819,0.014854549687661546
19,0.01583120598708082,0.014151577262176022,0.014889891765197723,0.015681795927818796,0.014649687157414687
20,0.016255688657348874,0.014725866916340428,0.016456088472301882,0.014855967629804255,0.01483595747064991
21,0.014711778507500753,0.014643678289402513,0.01561604230009138,0.014422641908279108,0.014309760801510108
22,0.014673600340381026,0.017024534468421147,0.014547425421547269,0.01633293183199283,0.014241897771430005
23,0.01576136431921859,0.014650236456397672,0.014883171299992247,0.015282085278034872,0.01516183808893105
24,0.014812769114381303,0.015098488408919175,0.014804709359476212,0.016261578829649247,0.014928966763699298
25,0.014529612523283492,0.014367783160363426,0.014644889103742986,0.014876512847950902,0.014193942093576847
26,0.014740150166467245,0.01415184358659414,0.014201143463418772,0.014661897991633885,0.01578846193341211
27,0.01504332674324745,0.013946534768235935,0.014250865049513402,0.01498494757856324,0.015164234451485207
28,0.013837874140961815,0.014527749047949297,0.014934909567512067,0.014838037226783615,0.014198051093731087
29,0.014250457614795757,0.014655653348506496,0.014614333248326098,0.016168809349086058,0.0139159732742669
30,0.014960653243838029,0.014073755723444669,0.014407373762442133,0.013697512358673804,0.014304495734491164
31,0.014552107112918312,0.013897175123307277,0.01585174028400079,0.014548416193508733,0.014913408083749562
32,0.014087557695318989,0.013822226943527503,0.014296935222549706,0.014872530141891086,0.01392629781038492
33,0.014447597202905586,0.014860844415495076,0.01572528059748909,0.01454530461265461,0.014331455139823424
34,0.014598056461839115,0.014046179988040077,0.014648186661638906,0.015053554270235638,0.013830423648969494
35,0.013646261455936722,0.013984618782537197,0.01490296574156368,0.015223378578416998,0.013850322120921361
36,0.01388506941081364,0.01365718201045931,0.0142530567258928,0.016067978543131443,0.014360259515285087
37,0.01387717238446947,0.013783247669066098,0.014026012619217836,0.01372530567703403,0.015948889326163944
38,0.014330424996795207,0.014026176023697795,0.014441668494158403,0.014566606198506511,0.014267941813954469
39,0.014213880923384775,0.015229930290434741,0.014563447544533517,0.014763041552053834,0.013338423787064643
40,0.01437703022973744,0.013574909353012579,0.013875772402811395,0.01421718377222192,0.013493550540746413
41,0.013920674987071373,0.014866042142327122,0.01501362979348802,0.015021995940888634,0.013447788824999628
42,0.015106226699499273,0.01407111780533787,0.014905234337114156,0.014811773428722192,0.01334250341762145
43,0.01447529188345267,0.013410339141915844,0.014178671940055546,0.014300027578526735,0.013129053615441318
44,0.015042658784575736,0.013221659827934162,0.014968309187732166,0.01364634036682502,0.015298790474450496
45,0.013593864118436856,0.015894882707736705,0.013972884081823216,0.015547735036042287,0.014342730593485856
46,0.014178922360967704,0.013312852409511713,0.013735998654099227,0.014308661466248738,0.015004499618597752
47,0.013601904767372169,0.014486982243475317,0.013519098203041055,0.01406236704789997,0.012924569832707636
48,0.013781557280447476,0.013376396289203478,0.014893473633435624,0.013695155273605092,0.01435438293126346
49,0.013247816409821781,0.014002453632743812,0.014304573557471256,0.014689232723708836,0.014053898695838687
50,0.014069410288551982,0.014424766628316408,0.014441581837380146,0.013412421338141993,0.013998736815849745
51,0.014400582218454245,0.013653877452524874,0.014167350141973343,0.013719007024089782,0.013997987304525882
52,0.013414173431040552,0.013430349138739795,0.015325614986016351,0.014133769455231067,0.013209298030288572
53,0.013233293129858976,0.013298393590463795,0.0146619401727695,0.013413551274411536,0.013216180947665059
54,0.01529229157828503,0.013821973218583429,0.013614362744009824,0.014181925014830192,0.013574496101729424
55,0.014291394075058122,0.013591213359605323,0.013440227657079674,0.014070688101515919,0.013189350963884912
56,0.013959103726757068,0.01347827071268771,0.014102358982960412,0.014264835361501176,0.01317582022671486
57,0.013538357371106573,0.013470871408714469,0.013690356446116587,0.013013831195495845,0.013915969091471452
58,0.013940602258058382,0.013812043756869997,0.014342723491391093,0.014097382904842198,0.013172625243933433
59,0.013197590100546525,0.013355078065423598,0.013966216235806857,0.0161215542377302,0.01333140641273755
